prospect_id,start_date,acquisition_channel,country,age_group,device,product_interest,reached_step_1,reached_step_2,reached_step_3,reached_step_4,reached_step_5,reached_step_6,time_step1_min,time_step2_min,time_step3_min,time_step4_min,time_step5_min,completed_onboarding,last_step_reached,dropout_reason,acquisition_cost_eur,transactions_90d,avg_balance_90d_eur,product_upsell_90d,nps_score
PROS-01037,2024-08-21,Organic Search,Germany,18-24,Mobile,Investment Account,1,1,1,0,0,0,4.6,2.5,10.0,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,57.22,0,0.0,0,0
PROS-01038,2024-05-24,Organic Search,France,55+,Mobile,Savings Account,1,0,0,0,0,0,6.2,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,46.08,0,0.0,0,0
PROS-01039,2024-12-07,Paid Social,France,25-34,Mobile,Investment Account,1,1,1,0,0,0,1.8,7.7,8.9,0.0,0.0,0,Step 3: Personal Details Form,Session timeout,88.09,0,0.0,0,0
PROS-01040,2024-03-08,Referral Program,France,25-34,Desktop,Savings Account,1,1,1,0,0,0,2.3,3.6,4.0,0.0,0.0,0,Step 3: Personal Details Form,Form too long,19.52,0,0.0,0,0
PROS-01041,2024-10-04,Direct,France,55+,Desktop,Current Account,1,1,0,0,0,0,6.0,5.6,0.0,0.0,0.0,0,Step 2: Account Type Selection,Competitor offer,23.1,0,0.0,0,0
PROS-01042,2024-09-04,Branch Walk-in,Netherlands,55+,Desktop,Current Account,1,1,1,1,1,1,6.4,6.3,15.8,6.5,1.0,1,Step 6: First Transaction,Completed,164.88,20,471.97,0,6
PROS-01043,2024-04-03,Paid Social,Germany,25-34,Desktop,Business Account,1,1,1,0,0,0,2.4,4.7,25.0,0.0,0.0,0,Step 3: Personal Details Form,Form too long,74.52,0,0.0,0,0
PROS-01044,2024-05-25,Paid Social,Belgium,25-34,Mobile,Current Account,1,0,0,0,0,0,3.6,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,82.96,0,0.0,0,0
PROS-01045,2024-07-10,Organic Search,Belgium,18-24,Tablet,Current Account,1,1,1,1,1,1,3.3,6.2,14.7,12.5,2.2,1,Step 6: First Transaction,Completed,37.92,12,1479.89,0,9
PROS-01046,2024-12-08,Direct,Germany,18-24,Desktop,Savings Account,1,1,0,0,0,0,2.2,5.3,0.0,0.0,0.0,0,Step 2: Account Type Selection,Session timeout,19.48,0,0.0,0,0
PROS-01047,2024-07-07,Organic Search,Netherlands,35-44,Mobile,Business Account,1,1,1,0,0,0,1.3,3.1,9.8,0.0,0.0,0,Step 3: Personal Details Form,Form too long,40.09,0,0.0,0,0
PROS-01048,2024-06-16,Paid Social,Germany,25-34,Mobile,Current Account,1,1,0,0,0,0,2.3,3.8,0.0,0.0,0.0,0,Step 2: Account Type Selection,Session timeout,90.03,0,0.0,0,0
PROS-01049,2024-03-05,Organic Search,Netherlands,25-34,Mobile,Current Account,1,1,1,0,0,0,2.8,8.0,12.5,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,42.51,0,0.0,0,0
PROS-01050,2024-03-09,Affiliate,Belgium,55+,Desktop,Savings Account,1,0,0,0,0,0,4.7,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,59.34,0,0.0,0,0
PROS-01051,2024-08-15,Organic Search,France,25-34,Tablet,Savings Account,1,1,1,1,1,1,3.3,2.3,8.6,8.2,2.6,1,Step 6: First Transaction,Completed,57.47,17,4704.73,0,8
PROS-01052,2024-02-08,Direct,Netherlands,18-24,Mobile,Current Account,1,1,0,0,0,0,1.8,2.4,0.0,0.0,0.0,0,Step 2: Account Type Selection,Session timeout,19.8,0,0.0,0,0
PROS-01053,2024-10-18,Organic Search,Netherlands,35-44,Mobile,Investment Account,1,1,1,1,1,1,15.4,0.9,2.5,3.0,3.3,1,Step 6: First Transaction,Completed,34.75,12,21821.68,0,9
PROS-01054,2024-04-02,Organic Search,France,35-44,Desktop,Current Account,1,1,1,0,0,0,4.6,3.3,8.0,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,44.75,0,0.0,0,0
PROS-01055,2024-03-25,Organic Search,Germany,25-34,Mobile,Current Account,1,1,1,1,0,0,3.6,1.4,4.7,4.5,0.0,0,Step 4: KYC Document Upload,KYC document rejected,35.82,0,0.0,0,0
PROS-01056,2024-05-09,Direct,Netherlands,25-34,Desktop,Investment Account,1,1,1,1,1,1,5.9,2.1,15.8,1.3,2.0,1,Step 6: First Transaction,Completed,21.64,18,418.46,1,6
PROS-01057,2024-04-22,Affiliate,Spain,35-44,Mobile,Current Account,1,1,1,0,0,0,8.2,4.4,16.2,0.0,0.0,0,Step 3: Personal Details Form,Unknown,57.9,0,0.0,0,0
PROS-01058,2024-03-11,Direct,Germany,45-54,Desktop,Savings Account,1,1,0,0,0,0,1.6,3.3,0.0,0.0,0.0,0,Step 2: Account Type Selection,Technical error,17.14,0,0.0,0,0
PROS-01059,2024-10-08,Organic Search,Netherlands,45-54,Mobile,Current Account,1,1,1,1,0,0,30.0,5.5,5.8,15.1,0.0,0,Step 4: KYC Document Upload,Verification delay,41.17,0,0.0,0,0
PROS-01060,2024-05-15,Affiliate,France,18-24,Mobile,Savings Account,1,1,0,0,0,0,8.6,3.8,0.0,0.0,0.0,0,Step 2: Account Type Selection,Competitor offer,59.45,0,0.0,0,0
PROS-01061,2024-04-05,Branch Walk-in,Netherlands,25-34,Desktop,Current Account,1,1,1,1,1,1,11.8,2.6,2.4,9.6,7.0,1,Step 6: First Transaction,Completed,179.94,13,877.62,1,9
PROS-01062,2024-11-04,Paid Social,Germany,35-44,Tablet,Current Account,1,1,0,0,0,0,2.7,6.7,0.0,0.0,0.0,0,Step 2: Account Type Selection,Missing document,84.04,0,0.0,0,0
PROS-01063,2024-05-11,Paid Social,Germany,18-24,Mobile,Current Account,1,1,1,0,0,0,1.5,3.1,4.8,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,94.66,0,0.0,0,0
PROS-01064,2024-07-18,Organic Search,Netherlands,18-24,Mobile,Current Account,1,1,0,0,0,0,4.0,1.7,0.0,0.0,0.0,0,Step 2: Account Type Selection,Technical error,56.15,0,0.0,0,0
PROS-01065,2024-05-02,Paid Social,Netherlands,35-44,Mobile,Current Account,1,0,0,0,0,0,12.5,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,91.73,0,0.0,0,0
PROS-01066,2024-12-23,Affiliate,Germany,35-44,Mobile,Investment Account,1,0,0,0,0,0,2.5,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Verification delay,67.17,0,0.0,0,0
PROS-01067,2024-05-23,Referral Program,France,25-34,Desktop,Investment Account,1,1,0,0,0,0,7.9,2.5,0.0,0.0,0.0,0,Step 2: Account Type Selection,Competitor offer,25.83,0,0.0,0,0
PROS-01068,2024-01-11,Organic Search,France,35-44,Mobile,Business Account,1,1,1,0,0,0,2.6,3.6,4.0,0.0,0.0,0,Step 3: Personal Details Form,Verification delay,32.85,0,0.0,0,0
PROS-01069,2024-07-11,Paid Social,Germany,18-24,Mobile,Business Account,1,1,1,0,0,0,4.5,2.2,2.5,0.0,0.0,0,Step 3: Personal Details Form,Competitor offer,73.78,0,0.0,0,0
PROS-01070,2024-02-24,Affiliate,Germany,25-34,Mobile,Current Account,1,1,1,0,0,0,3.1,10.7,4.5,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,39.32,0,0.0,0,0
PROS-01071,2024-04-02,Referral Program,France,45-54,Mobile,Business Account,1,1,1,0,0,0,3.2,5.2,10.8,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,30.21,0,0.0,0,0
PROS-01072,2024-08-28,Organic Search,Belgium,45-54,Desktop,Business Account,1,1,1,0,0,0,8.5,2.7,7.3,0.0,0.0,0,Step 3: Personal Details Form,Unknown,46.89,0,0.0,0,0
PROS-01073,2024-05-18,Organic Search,Netherlands,25-34,Mobile,Current Account,1,1,1,0,0,0,1.1,10.8,3.4,0.0,0.0,0,Step 3: Personal Details Form,Competitor offer,44.25,0,0.0,0,0
PROS-01074,2024-03-30,Referral Program,France,25-34,Mobile,Current Account,1,1,1,0,0,0,6.4,4.8,25.0,0.0,0.0,0,Step 3: Personal Details Form,Form too long,27.58,0,0.0,0,0
PROS-01075,2024-12-04,Organic Search,Netherlands,25-34,Mobile,Current Account,1,1,1,1,1,1,1.6,3.3,8.6,2.0,5.5,1,Step 6: First Transaction,Completed,51.19,18,1499.04,0,9
PROS-01076,2024-07-01,Referral Program,France,18-24,Mobile,Current Account,1,1,1,1,1,1,13.5,1.7,5.0,35.8,3.3,1,Step 6: First Transaction,Completed,24.49,12,383.9,0,8
PROS-01077,2024-01-04,Referral Program,Belgium,35-44,Mobile,Current Account,1,1,1,0,0,0,2.5,7.8,23.0,0.0,0.0,0,Step 3: Personal Details Form,Form too long,27.01,0,0.0,0,0
PROS-01078,2024-04-05,Referral Program,Netherlands,18-24,Mobile,Business Account,1,1,1,0,0,0,6.8,2.9,3.6,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,28.84,0,0.0,0,0
PROS-01079,2024-04-26,Organic Search,Netherlands,18-24,Mobile,Current Account,1,1,1,1,1,1,30.0,6.1,5.1,5.7,7.8,1,Step 6: First Transaction,Completed,39.13,16,913.0,0,10
PROS-01080,2024-02-17,Organic Search,Germany,45-54,Desktop,Savings Account,1,0,0,0,0,0,7.9,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,42.67,0,0.0,0,0
PROS-01081,2024-10-09,Paid Social,Belgium,25-34,Mobile,Savings Account,1,0,0,0,0,0,2.1,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,89.39,0,0.0,0,0
PROS-01082,2024-11-16,Referral Program,France,35-44,Mobile,Savings Account,1,1,1,0,0,0,3.0,3.5,22.3,0.0,0.0,0,Step 3: Personal Details Form,Technical error,28.49,0,0.0,0,0
PROS-01083,2024-04-21,Affiliate,Germany,55+,Desktop,Savings Account,1,1,1,1,1,1,2.9,4.4,6.7,5.6,1.7,1,Step 6: First Transaction,Completed,53.69,15,2084.91,0,6
PROS-01084,2024-05-30,Organic Search,Belgium,25-34,Mobile,Current Account,1,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,37.26,0,0.0,0,0
PROS-01085,2024-10-17,Paid Social,Belgium,18-24,Desktop,Savings Account,1,0,0,0,0,0,6.8,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,94.28,0,0.0,0,0
PROS-01086,2024-11-14,Organic Search,Germany,55+,Desktop,Savings Account,1,1,1,1,1,1,4.7,5.8,6.6,5.8,2.6,1,Step 6: First Transaction,Completed,48.68,15,452.15,0,8
PROS-01087,2024-08-31,Paid Social,Belgium,45-54,Mobile,Business Account,1,1,1,0,0,0,2.2,2.9,1.8,0.0,0.0,0,Step 3: Personal Details Form,Technical error,61.32,0,0.0,0,0
PROS-01088,2024-02-02,Paid Social,Belgium,18-24,Desktop,Savings Account,1,1,1,1,1,1,7.1,2.5,3.3,11.7,0.8,1,Step 6: First Transaction,Completed,86.22,15,3848.36,0,7
PROS-01089,2024-08-21,Affiliate,Germany,45-54,Mobile,Current Account,1,1,1,1,1,0,1.8,1.0,5.4,10.1,4.7,0,Step 5: Identity Verification,Competitor offer,64.52,0,0.0,0,0
PROS-01090,2024-05-22,Direct,Belgium,25-34,Mobile,Current Account,1,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,20.75,0,0.0,0,0
PROS-01091,2024-09-22,Referral Program,Netherlands,25-34,Mobile,Investment Account,1,1,1,0,0,0,1.5,2.2,21.6,0.0,0.0,0,Step 3: Personal Details Form,Unknown,20.86,0,0.0,0,0
PROS-01092,2024-09-16,Direct,France,25-34,Desktop,Business Account,1,1,1,1,1,1,0.8,1.0,12.5,5.5,1.7,1,Step 6: First Transaction,Completed,18.9,12,3238.61,0,9
PROS-01093,2024-01-27,Organic Search,Netherlands,18-24,Mobile,Current Account,1,1,1,0,0,0,13.0,4.2,6.2,0.0,0.0,0,Step 3: Personal Details Form,Form too long,45.11,0,0.0,0,0
PROS-01094,2024-10-08,Direct,Netherlands,35-44,Mobile,Current Account,1,1,1,0,0,0,8.1,2.5,14.5,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,23.0,0,0.0,0,0
PROS-01095,2024-06-27,Organic Search,Netherlands,18-24,Mobile,Investment Account,1,1,0,0,0,0,11.2,4.1,0.0,0.0,0.0,0,Step 2: Account Type Selection,KYC document rejected,52.56,0,0.0,0,0
PROS-01096,2024-04-18,Direct,Netherlands,45-54,Desktop,Savings Account,1,1,1,1,0,0,1.5,1.7,11.0,20.0,0.0,0,Step 4: KYC Document Upload,Session timeout,18.2,0,0.0,0,0
PROS-01097,2024-03-05,Paid Social,Germany,25-34,Mobile,Current Account,1,1,1,0,0,0,5.4,7.1,7.1,0.0,0.0,0,Step 3: Personal Details Form,Form too long,76.18,0,0.0,0,0
PROS-01098,2024-03-17,Organic Search,Netherlands,25-34,Desktop,Savings Account,1,1,1,1,1,0,5.7,2.2,8.3,6.1,4.2,0,Step 5: Identity Verification,Form too long,41.14,0,0.0,0,0
PROS-01099,2024-05-02,Direct,Netherlands,55+,Mobile,Savings Account,1,1,1,0,0,0,2.3,10.0,9.2,0.0,0.0,0,Step 3: Personal Details Form,Missing document,17.95,0,0.0,0,0
PROS-01100,2024-01-24,Paid Social,France,25-34,Mobile,Savings Account,1,1,1,0,0,0,0.5,5.2,1.6,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,102.21,0,0.0,0,0
PROS-01101,2024-04-30,Direct,Netherlands,35-44,Tablet,Business Account,1,1,1,1,1,1,2.4,7.7,10.4,21.2,1.7,1,Step 6: First Transaction,Completed,19.22,7,11677.72,0,6
PROS-01102,2024-12-20,Organic Search,France,25-34,Mobile,Current Account,1,1,1,0,0,0,4.0,4.8,2.8,0.0,0.0,0,Step 3: Personal Details Form,Verification delay,40.25,0,0.0,0,0
PROS-01103,2024-05-24,Paid Social,France,45-54,Mobile,Investment Account,1,0,0,0,0,0,11.6,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,81.79,0,0.0,0,0
PROS-01104,2024-03-24,Direct,Belgium,55+,Mobile,Savings Account,1,1,1,0,0,0,2.9,5.2,3.0,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,18.48,0,0.0,0,0
PROS-01105,2024-11-24,Paid Social,France,35-44,Mobile,Investment Account,1,1,1,0,0,0,5.6,10.4,16.5,0.0,0.0,0,Step 3: Personal Details Form,Form too long,87.65,0,0.0,0,0
PROS-01106,2024-10-21,Organic Search,Germany,45-54,Desktop,Current Account,1,1,1,1,1,0,5.7,4.6,5.2,21.8,6.2,0,Step 5: Identity Verification,KYC document rejected,49.22,0,0.0,0,0
PROS-01107,2024-09-23,Direct,France,18-24,Mobile,Savings Account,1,1,1,1,1,1,2.0,2.0,3.0,3.8,2.4,1,Step 6: First Transaction,Completed,18.37,14,2152.98,0,9
PROS-01108,2024-06-11,Paid Social,Spain,25-34,Desktop,Savings Account,1,1,1,0,0,0,8.9,5.3,5.0,0.0,0.0,0,Step 3: Personal Details Form,Form too long,77.73,0,0.0,0,0
PROS-01109,2024-12-08,Referral Program,Belgium,45-54,Mobile,Current Account,1,1,1,0,0,0,3.6,5.4,23.7,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,26.36,0,0.0,0,0
PROS-01110,2024-03-20,Affiliate,Belgium,45-54,Mobile,Savings Account,1,1,1,1,0,0,7.1,2.3,11.1,13.9,0.0,0,Step 4: KYC Document Upload,KYC document rejected,50.2,0,0.0,0,0
PROS-01111,2024-09-14,Branch Walk-in,Netherlands,25-34,Mobile,Savings Account,1,1,1,1,1,1,1.3,1.9,2.7,4.6,3.8,1,Step 6: First Transaction,Completed,120.82,22,498.54,0,9
PROS-01112,2024-02-10,Branch Walk-in,France,25-34,Mobile,Investment Account,1,1,1,0,0,0,3.1,4.3,6.9,0.0,0.0,0,Step 3: Personal Details Form,Technical error,164.17,0,0.0,0,0
PROS-01113,2024-09-08,Direct,Spain,25-34,Mobile,Current Account,1,0,0,0,0,0,6.4,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Technical error,23.33,0,0.0,0,0
PROS-01114,2024-06-22,Direct,France,55+,Mobile,Current Account,1,0,0,0,0,0,7.8,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,24.23,0,0.0,0,0
PROS-01115,2024-11-10,Organic Search,Belgium,25-34,Mobile,Savings Account,1,1,1,0,0,0,8.2,11.4,4.1,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,45.15,0,0.0,0,0
PROS-01116,2024-07-18,Branch Walk-in,Germany,35-44,Desktop,Savings Account,1,1,1,1,1,0,1.9,6.4,4.8,12.3,1.4,0,Step 5: Identity Verification,Form too long,193.25,0,0.0,0,0
PROS-01117,2024-06-05,Referral Program,Netherlands,18-24,Mobile,Savings Account,1,0,0,0,0,0,4.1,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,26.17,0,0.0,0,0
PROS-01118,2024-12-06,Affiliate,Spain,18-24,Mobile,Savings Account,1,1,1,0,0,0,30.0,3.9,14.4,0.0,0.0,0,Step 3: Personal Details Form,Form too long,44.57,0,0.0,0,0
PROS-01119,2024-09-29,Branch Walk-in,France,45-54,Mobile,Current Account,1,0,0,0,0,0,1.8,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,200.0,0,0.0,0,0
PROS-01120,2024-02-29,Paid Social,Belgium,25-34,Mobile,Business Account,1,1,1,1,1,1,3.7,1.2,16.1,8.2,2.0,1,Step 6: First Transaction,Completed,77.61,23,553.5,0,6
PROS-01121,2024-06-25,Paid Social,Germany,25-34,Mobile,Current Account,1,1,0,0,0,0,4.4,2.0,0.0,0.0,0.0,0,Step 2: Account Type Selection,Changed mind,98.73,0,0.0,0,0
PROS-01122,2024-06-27,Affiliate,Germany,55+,Mobile,Investment Account,1,0,0,0,0,0,9.0,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,53.96,0,0.0,0,0
PROS-01123,2024-08-13,Direct,Spain,45-54,Desktop,Current Account,1,1,1,1,1,1,9.5,3.9,8.4,28.8,2.2,1,Step 6: First Transaction,Completed,14.24,16,3414.99,0,9
PROS-01124,2024-06-09,Referral Program,Netherlands,55+,Desktop,Current Account,1,1,1,1,1,1,6.4,9.2,11.2,40.0,4.4,1,Step 6: First Transaction,Completed,20.79,20,6042.85,0,7
PROS-01125,2024-11-26,Direct,Germany,25-34,Mobile,Current Account,1,1,0,0,0,0,4.7,4.7,0.0,0.0,0.0,0,Step 2: Account Type Selection,KYC document rejected,21.19,0,0.0,0,0
PROS-01126,2024-08-29,Organic Search,Belgium,25-34,Mobile,Savings Account,1,0,0,0,0,0,3.2,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Technical error,43.15,0,0.0,0,0
PROS-01127,2024-12-14,Paid Social,Germany,45-54,Mobile,Investment Account,1,0,0,0,0,0,2.9,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,112.61,0,0.0,0,0
PROS-01128,2024-01-11,Organic Search,Germany,35-44,Desktop,Business Account,1,1,1,1,1,1,3.9,1.2,3.5,7.0,1.4,1,Step 6: First Transaction,Completed,43.23,20,1029.11,0,6
PROS-01129,2024-05-15,Direct,Germany,25-34,Mobile,Business Account,1,1,1,1,0,0,3.8,2.3,3.1,2.3,0.0,0,Step 4: KYC Document Upload,KYC document rejected,20.1,0,0.0,0,0
PROS-01130,2024-03-20,Referral Program,Spain,25-34,Mobile,Current Account,1,1,1,0,0,0,3.7,5.0,8.2,0.0,0.0,0,Step 3: Personal Details Form,Technical error,23.4,0,0.0,0,0
PROS-01131,2024-05-26,Branch Walk-in,Germany,45-54,Mobile,Investment Account,1,1,1,1,1,1,4.1,3.7,6.4,7.6,3.5,1,Step 6: First Transaction,Completed,171.84,13,572.29,0,7
PROS-01132,2024-12-10,Organic Search,Germany,55+,Mobile,Business Account,1,1,0,0,0,0,3.5,2.8,0.0,0.0,0.0,0,Step 2: Account Type Selection,Technical error,53.1,0,0.0,0,0
PROS-01133,2024-12-06,Direct,Netherlands,25-34,Mobile,Savings Account,1,1,1,1,1,1,10.9,4.9,8.7,13.2,1.4,1,Step 6: First Transaction,Completed,17.22,12,2017.68,0,8
PROS-01134,2024-05-01,Organic Search,Netherlands,25-34,Mobile,Current Account,1,1,1,1,1,1,9.9,3.5,12.1,6.3,1.1,1,Step 6: First Transaction,Completed,43.41,19,857.06,0,7
PROS-01135,2024-09-22,Organic Search,Spain,25-34,Mobile,Current Account,1,1,1,0,0,0,4.7,6.9,9.9,0.0,0.0,0,Step 3: Personal Details Form,Technical error,51.2,0,0.0,0,0
PROS-01136,2024-02-19,Organic Search,Netherlands,55+,Desktop,Investment Account,1,1,1,1,0,0,12.6,3.7,15.5,34.2,0.0,0,Step 4: KYC Document Upload,Competitor offer,47.52,0,0.0,0,0
PROS-01137,2024-08-01,Organic Search,Germany,35-44,Mobile,Savings Account,1,0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,46.53,0,0.0,0,0
PROS-01138,2024-03-11,Referral Program,Belgium,18-24,Mobile,Savings Account,1,1,1,1,1,1,3.7,3.5,22.6,4.6,1.8,1,Step 6: First Transaction,Completed,25.82,15,273.74,0,10
PROS-01139,2024-02-12,Organic Search,France,18-24,Mobile,Investment Account,1,1,1,0,0,0,0.5,2.5,6.3,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,52.52,0,0.0,0,0
PROS-01140,2024-11-17,Organic Search,France,18-24,Mobile,Savings Account,1,1,1,0,0,0,10.4,8.3,25.0,0.0,0.0,0,Step 3: Personal Details Form,Technical error,42.26,0,0.0,0,0
PROS-01141,2024-09-03,Direct,Belgium,55+,Mobile,Savings Account,1,1,1,0,0,0,3.9,8.8,7.7,0.0,0.0,0,Step 3: Personal Details Form,Form too long,17.57,0,0.0,0,0
PROS-01142,2024-08-17,Affiliate,Spain,25-34,Mobile,Current Account,1,0,0,0,0,0,8.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,68.97,0,0.0,0,0
PROS-01143,2024-12-21,Referral Program,Netherlands,25-34,Mobile,Current Account,1,1,1,0,0,0,16.9,2.5,6.4,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,27.47,0,0.0,0,0
PROS-01144,2024-07-24,Organic Search,France,25-34,Mobile,Investment Account,1,1,1,0,0,0,4.1,3.1,14.3,0.0,0.0,0,Step 3: Personal Details Form,Form too long,46.9,0,0.0,0,0
PROS-01145,2024-08-18,Branch Walk-in,Belgium,18-24,Desktop,Savings Account,1,1,1,1,1,1,7.2,2.6,8.4,12.9,3.2,1,Step 6: First Transaction,Completed,153.52,20,1220.66,0,8
PROS-01146,2024-04-09,Direct,France,35-44,Mobile,Savings Account,1,1,1,1,1,1,5.2,3.1,8.3,23.2,7.0,1,Step 6: First Transaction,Completed,17.97,13,3526.62,0,7
PROS-01147,2024-01-09,Direct,Netherlands,35-44,Mobile,Current Account,1,0,0,0,0,0,2.6,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,18.62,0,0.0,0,0
PROS-01148,2024-05-21,Direct,Belgium,25-34,Desktop,Current Account,1,1,1,0,0,0,6.8,4.4,7.0,0.0,0.0,0,Step 3: Personal Details Form,Form too long,21.18,0,0.0,0,0
PROS-01149,2024-06-18,Paid Social,Germany,35-44,Tablet,Savings Account,1,1,0,0,0,0,19.7,5.6,0.0,0.0,0.0,0,Step 2: Account Type Selection,Unknown,64.53,0,0.0,0,0
PROS-01150,2024-01-26,Paid Social,Spain,25-34,Mobile,Business Account,1,1,0,0,0,0,1.6,7.1,0.0,0.0,0.0,0,Step 2: Account Type Selection,KYC document rejected,98.74,0,0.0,0,0
PROS-01151,2024-02-13,Affiliate,France,25-34,Mobile,Business Account,1,1,1,0,0,0,3.8,2.0,18.3,0.0,0.0,0,Step 3: Personal Details Form,Competitor offer,73.96,0,0.0,0,0
PROS-01152,2024-01-18,Referral Program,Germany,25-34,Tablet,Current Account,1,1,1,0,0,0,10.6,1.6,9.4,0.0,0.0,0,Step 3: Personal Details Form,Unknown,25.0,0,0.0,0,0
PROS-01153,2024-03-01,Branch Walk-in,Germany,25-34,Mobile,Savings Account,1,1,1,1,0,0,2.3,3.5,8.6,8.1,0.0,0,Step 4: KYC Document Upload,Changed mind,200.0,0,0.0,0,0
PROS-01154,2024-08-06,Branch Walk-in,France,45-54,Mobile,Current Account,1,1,1,1,0,0,4.2,2.8,4.2,6.5,0.0,0,Step 4: KYC Document Upload,Form too long,200.0,0,0.0,0,0
PROS-01155,2024-07-27,Organic Search,Belgium,35-44,Desktop,Current Account,1,1,1,0,0,0,1.0,5.9,1.9,0.0,0.0,0,Step 3: Personal Details Form,Competitor offer,49.41,0,0.0,0,0
PROS-01156,2024-10-07,Organic Search,Netherlands,18-24,Mobile,Current Account,1,0,0,0,0,0,2.6,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,39.35,0,0.0,0,0
PROS-01157,2024-10-25,Paid Social,Germany,25-34,Desktop,Savings Account,1,1,1,0,0,0,4.9,12.3,7.3,0.0,0.0,0,Step 3: Personal Details Form,Verification delay,65.74,0,0.0,0,0
PROS-01158,2024-09-23,Paid Social,Netherlands,25-34,Tablet,Current Account,1,1,0,0,0,0,7.9,7.1,0.0,0.0,0.0,0,Step 2: Account Type Selection,Missing document,76.32,0,0.0,0,0
PROS-01159,2024-04-21,Direct,Belgium,55+,Tablet,Investment Account,1,1,1,1,1,1,1.1,2.9,5.5,31.6,2.4,1,Step 6: First Transaction,Completed,15.31,18,2252.88,0,5
PROS-01160,2024-09-01,Paid Social,Germany,45-54,Mobile,Business Account,1,0,0,0,0,0,2.9,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,91.23,0,0.0,0,0
PROS-01161,2024-04-20,Paid Social,Netherlands,35-44,Mobile,Business Account,1,1,1,0,0,0,3.5,2.0,8.0,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,98.79,0,0.0,0,0
PROS-01162,2024-07-20,Organic Search,Netherlands,25-34,Mobile,Current Account,1,1,1,0,0,0,8.7,8.6,20.8,0.0,0.0,0,Step 3: Personal Details Form,Unknown,48.59,0,0.0,0,0
PROS-01163,2024-07-18,Affiliate,Germany,45-54,Mobile,Current Account,1,1,1,1,1,0,3.7,12.4,13.0,16.2,0.6,0,Step 5: Identity Verification,KYC document rejected,63.79,0,0.0,0,0
PROS-01164,2024-07-08,Paid Social,Belgium,45-54,Desktop,Savings Account,1,1,0,0,0,0,2.5,2.0,0.0,0.0,0.0,0,Step 2: Account Type Selection,Verification delay,87.42,0,0.0,0,0
PROS-01165,2024-08-28,Referral Program,Germany,25-34,Tablet,Savings Account,1,1,1,1,1,1,3.9,2.7,1.6,21.5,3.8,1,Step 6: First Transaction,Completed,24.92,18,462.27,0,5
PROS-01166,2024-01-27,Organic Search,Netherlands,25-34,Desktop,Investment Account,1,1,1,1,1,0,11.4,1.7,11.8,5.9,4.4,0,Step 5: Identity Verification,KYC document rejected,39.17,0,0.0,0,0
PROS-01167,2024-06-09,Direct,France,45-54,Desktop,Current Account,1,1,1,0,0,0,0.7,1.8,2.2,0.0,0.0,0,Step 3: Personal Details Form,Technical error,18.8,0,0.0,0,0
